y	offset	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50
1317	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1865889212828259e-06	0.00019050655976676621	0.00033564139941691379	3.4165451895044146e-05	0	0.00097659540006478775	0.085085874230644634	0.14990739390994492	0.015259303126012305	0	0.0025106090055069638	0.21873680960479425	0.38537848234531896	0.039228265711046303	0	0.00039787819889860749	0.034665138079041181	0.06107430353093625	0.006216846857790741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1307	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3750000000001167e-05	0.00037500000000000467	9.3750000000001167e-05	0	0	0.041871527777777778	0.16748611111111111	0.041871527777777778	0	0	0.10764236111111108	0.43056944444444434	0.10764236111111108	0	0	0.017059027777777798	0.068236111111111192	0.017059027777777798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1551	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025746093749999997	0.10298437499999999	0.025746093749999997	0	0	0.11100824652777774	0.44403298611111097	0.11100824652777774	0	0	0.02991189236111113	0.11964756944444452	0.02991189236111113	0	0	4.340277777777418e-07	1.7361111111109672e-06	4.340277777777418e-07	0	0	0	0	0	0	0	0	0	0	0	0
1485	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093826872266763815	0.092175519314868795	0.052317863975947523	0.00060049198250728862	0	0.040454900338111409	0.39742894092160658	0.22557652428530928	0.0025891136216391309	0	0.010900835408568194	0.10708980705377395	0.060783058238176264	0.0006976534661483646	0	1.5817338840296708e-07	1.553895367670749e-06	8.8197481373494475e-07	1.0123096857789897e-08	0	0	0	0	0	0	0	0	0	0	0
1482	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020266604409620989	0.06695485604956268	0.080691110149416906	0.0048039358600583089	0	0.0087382584730320671	0.2886861688127631	0.34791214290775824	0.020712908973113047	0	0.0023545804482507302	0.077788361475542647	0.093747184513686493	0.0055812277291869168	0	3.4165451895040899e-08	1.1287252996435734e-06	1.3602911402655173e-06	8.0984774862319173e-08	0	0	0	0	0	0	0	0	0	0	0
1491	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5061497813411077e-05	0.038131240889212818	0.10005697658527694	0.016213283527696791	0	0.00032363920270489136	0.1644087149740848	0.43141105720562012	0.069906067784256537	0	8.7206683268545575e-05	0.044300995100421139	0.11624650879697122	0.018836643586005841	0	1.2653871072237371e-09	6.4281665046965833e-07	1.6867610139292413e-06	2.7332361516032719e-07	0	0	0	0	0	0	0	0	0	0	0
1403	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016213283527696791	0.10005697658527694	0.038131240889212818	7.5061497813411077e-05	0	0.069906067784256537	0.43141105720562012	0.1644087149740848	0.00032363920270489136	0	0.018836643586005841	0.11624650879697122	0.044300995100421139	8.7206683268545575e-05	0	2.7332361516032719e-07	1.6867610139292413e-06	6.4281665046965833e-07	1.2653871072237371e-09	0	0	0	0	0	0	0	0	0	0
1424	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048039358600583089	0.080691110149416906	0.06695485604956268	0.0020266604409620989	0	0.020712908973113047	0.34791214290775824	0.2886861688127631	0.0087382584730320671	0	0.0055812277291869168	0.093747184513686493	0.077788361475542647	0.0023545804482507302	0	8.0984774862319173e-08	1.3602911402655173e-06	1.1287252996435734e-06	3.4165451895040899e-08	0	0	0	0	0	0	0	0	0	0
1492	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060049198250728862	0.052317863975947523	0.092175519314868795	0.0093826872266763815	0	0.0025891136216391309	0.22557652428530928	0.39742894092160658	0.040454900338111409	0	0.0006976534661483646	0.060783058238176264	0.10708980705377395	0.010900835408568194	0	1.0123096857789897e-08	8.8197481373494475e-07	1.553895367670749e-06	1.5817338840296708e-07	0	0	0	0	0	0	0	0	0	0
1350	7.3206389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025746093749999997	0.10298437499999999	0.025746093749999997	0	0	0.11100824652777774	0.44403298611111097	0.11100824652777774	0	0	0.02991189236111113	0.11964756944444452	0.02991189236111113	0	0	4.340277777777418e-07	1.7361111111109672e-06	4.340277777777418e-07	0	0	0	0	0	0	0	0	0	0
1635	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014222222222222219	0.056888888888888878	0.014222222222222219	0	0	0.1051111111111111	0.4204444444444444	0.1051111111111111	0	0	0.047111111111111138	0.18844444444444455	0.047111111111111138	0	0	0.00022222222222222039	0.00088888888888888156	0.00022222222222222039	0	0	0	0	0	0	0	0	0	0	0	0
1565	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051830255911888539	0.050918043407839307	0.028900550696469057	0.00033171363783608671	0	0.038305798509880126	0.37631616456106243	0.21359313249109166	0.0024515711046323289	0	0.017168772270813093	0.16866601878846785	0.095733074182053832	0.0010988014253320382	0	8.0984774862325192e-05	0.00079559442824748289	0.00045157110463232543	5.1830255911888142e-06	0	0	0	0	0	0	0	0	0	0	0
1626	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011195335276967928	0.036986070618723672	0.044574020084224154	0.0026537091026886937	0	0.0082740524781341092	0.27335017816650464	0.32942986718496919	0.019612568837058631	0	0.0037084548104956289	0.12251635892452226	0.14765144152899262	0.0087904114026563056	0	1.7492711370262245e-05	0.00057790735341755272	0.00069646906381599688	4.1464204729510513e-05	0	0	0	0	0	0	0	0	0	0	0
1606	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1464204729510839e-05	0.021063816002591506	0.055271784904437946	0.0089562682215743421	0	0.00030644638807904111	0.15567476514415285	0.40849303530936171	0.066192419825072873	0	0.00013735017816650477	0.069773890508584416	0.18308778749595084	0.029667638483965031	0	6.4787819889860177e-07	0.00032912212504048962	0.00086362163913183596	0.00013994169096209796	0	0	0	0	0	0	0	0	0	0	0
1475	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089562682215743421	0.055271784904437946	0.021063816002591506	4.1464204729510839e-05	0	0.066192419825072873	0.40849303530936171	0.15567476514415285	0.00030644638807904111	0	0.029667638483965031	0.18308778749595084	0.069773890508584416	0.00013735017816650477	0	0.00013994169096209796	0.00086362163913183596	0.00032912212504048962	6.4787819889860177e-07	0	0	0	0	0	0	0	0	0	0
1564	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026537091026886937	0.044574020084224154	0.036986070618723672	0.0011195335276967928	0	0.019612568837058631	0.32942986718496919	0.27335017816650464	0.0082740524781341092	0	0.0087904114026563056	0.14765144152899262	0.12251635892452226	0.0037084548104956289	0	4.1464204729510513e-05	0.00069646906381599688	0.00057790735341755272	1.7492711370262245e-05	0	0	0	0	0	0	0	0	0	0
1511	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033171363783608671	0.028900550696469057	0.050918043407839307	0.0051830255911888539	0	0.0024515711046323289	0.21359313249109166	0.37631616456106243	0.038305798509880126	0	0.0010988014253320382	0.095733074182053832	0.16866601878846785	0.017168772270813093	0	5.1830255911888142e-06	0.00045157110463232543	0.00079559442824748289	8.0984774862325192e-05	0	0	0	0	0	0	0	0	0	0
1465	7.4006389233419911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014222222222222219	0.056888888888888878	0.014222222222222219	0	0	0.1051111111111111	0.4204444444444444	0.1051111111111111	0	0	0.047111111111111138	0.18844444444444455	0.047111111111111138	0	0	0.00022222222222222039	0.00088888888888888156	0.00022222222222222039	0	0	0	0	0	0	0	0	0	0
1751	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067816840277777745	0.027126736111111098	0.0067816840277777745	0	0	0.092068142361111077	0.36827256944444431	0.092068142361111077	0	0	0.066351996527777818	0.26540798611111127	0.066351996527777818	0	0	0.001464843749999995	0.0058593749999999801	0.001464843749999995	0	0	0	0	0	0	0	0	0	0	0	0
1800	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024714591937965644	0.024279615119857455	0.013780856464609647	0.00015817338840298017	0	0.033552530014982165	0.32962005486718482	0.18708890736354061	0.0021473619209588591	0	0.024180756752105612	0.23755175433268558	0.13483189964974093	0.0015475684321347594	0	0.00053383518586005638	0.0052443968658891947	0.002976664996355675	3.4165451895043618e-05	0	0	0	0	0	0	0	0	0	0	0
1742	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000533835185860058	0.017636332806932289	0.021254549066650461	0.0012653871072238413	0	0.007247346483236149	0.23943085418691279	0.2885517581288467	0.017178895367670872	0	0.0052230434584548133	0.1725538801830257	0.20795450806810831	0.012380547457078075	0	0.00011530840014577219	0.0038094478862973633	0.0045909825983964855	0.00027332361516034894	0	0	0	0	0	0	0	0	0	0	0
1668	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9771673550372521e-05	0.010044010163589238	0.026355640842646567	0.004270681486880464	0	0.00026842024011985738	0.13635748198088754	0.35780418007976983	0.057978771865889192	0	0.00019344605401684493	0.098270595440557218	0.25786359000445425	0.041784347667638506	0	4.2706814868804522e-06	0.0021695061953352691	0.0056928184220116414	0.00092246720116617752	0	0	0	0	0	0	0	0	0	0	0
1683	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004270681486880464	0.026355640842646567	0.010044010163589238	1.9771673550372521e-05	0	0.057978771865889192	0.35780418007976983	0.13635748198088754	0.00026842024011985738	0	0.041784347667638506	0.25786359000445425	0.098270595440557218	0.00019344605401684493	0	0.00092246720116617752	0.0056928184220116414	0.0021695061953352691	4.2706814868804522e-06	0	0	0	0	0	0	0	0	0	0
1658	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012653871072238413	0.021254549066650461	0.017636332806932289	0.000533835185860058	0	0.017178895367670872	0.2885517581288467	0.23943085418691279	0.007247346483236149	0	0.012380547457078075	0.20795450806810831	0.1725538801830257	0.0052230434584548133	0	0.00027332361516034894	0.0045909825983964855	0.0038094478862973633	0.00011530840014577219	0	0	0	0	0	0	0	0	0	0
1677	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015817338840298017	0.013780856464609647	0.024279615119857455	0.0024714591937965644	0	0.0021473619209588591	0.18708890736354061	0.32962005486718482	0.033552530014982165	0	0.0015475684321347594	0.13483189964974093	0.23755175433268558	0.024180756752105612	0	3.4165451895043618e-05	0.002976664996355675	0.0052443968658891947	0.00053383518586005638	0	0	0	0	0	0	0	0	0	0
1618	7.4806389233419912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067816840277777745	0.027126736111111098	0.0067816840277777745	0	0	0.092068142361111077	0.36827256944444431	0.092068142361111077	0	0	0.066351996527777818	0.26540798611111127	0.066351996527777818	0	0	0.001464843749999995	0.0058593749999999801	0.001464843749999995	0	0	0	0	0	0	0	0	0	0
1914	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025312499999999962	0.010124999999999985	0.0025312499999999962	0	0	0.074559027777777717	0.29823611111111087	0.074559027777777717	0	0	0.084954861111111141	0.33981944444444456	0.084954861111111141	0	0	0.0046215277777777695	0.018486111111111078	0.0046215277777777695	0	0	0	0	0	0	0	0	0	0	0	0
1849	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092246720116617915	0.0090623177842565454	0.0051436771137026169	5.903790087463548e-05	0	0.02717165735341753	0.26693436183997388	0.15150916140265619	0.0017389860706187223	0	0.030960226352445747	0.30415326368642703	0.17263422214123753	0.0019814544865565283	0	0.0016842302397149303	0.016545877874959477	0.0093912678166504539	0.00010779073534175557	0	0	0	0	0	0	0	0	0	0	0
1869	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019925291545189473	0.0065827259475218563	0.0079332179300291433	0.00047230320699708384	0	0.0058690779883381877	0.19389694687398754	0.23367625323939081	0.013911888564949779	0	0.0066874088921282824	0.22093217525105288	0.26625794663103347	0.015851635892452226	0	0.00036379373177842502	0.012018666990605746	0.014484380061548405	0.00086232588273404455	0	0	0	0	0	0	0	0	0	0	0
1862	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.379737609329435e-06	0.0037489067055393524	0.0098371902332361361	0.0015940233236151579	0	0.00021737325882734029	0.11042561548428885	0.28975855401684458	0.046952623906705501	0	0.00024768181081956603	0.12582235989633953	0.33015985382248147	0.053499271137026259	0	1.3473841917719446e-05	0.0068447116942014774	0.01796063127632002	0.0029103498542274002	0	0	0	0	0	0	0	0	0	0	0
1801	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015940233236151579	0.0098371902332361361	0.0037489067055393524	7.379737609329435e-06	0	0.046952623906705501	0.28975855401684458	0.11042561548428885	0.00021737325882734029	0	0.053499271137026259	0.33015985382248147	0.12582235989633953	0.00024768181081956603	0	0.0029103498542274002	0.01796063127632002	0.0068447116942014774	1.3473841917719446e-05	0	0	0	0	0	0	0	0	0	0
1796	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047230320699708384	0.0079332179300291433	0.0065827259475218563	0.00019925291545189473	0	0.013911888564949779	0.23367625323939081	0.19389694687398754	0.0058690779883381877	0	0.015851635892452226	0.26625794663103347	0.22093217525105288	0.0066874088921282824	0	0.00086232588273404455	0.014484380061548405	0.012018666990605746	0.00036379373177842502	0	0	0	0	0	0	0	0	0	0
1753	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.903790087463548e-05	0.0051436771137026169	0.0090623177842565454	0.00092246720116617915	0	0.0017389860706187223	0.15150916140265619	0.26693436183997388	0.02717165735341753	0	0.0019814544865565283	0.17263422214123753	0.30415326368642703	0.030960226352445747	0	0.00010779073534175557	0.0093912678166504539	0.016545877874959477	0.0016842302397149303	0	0	0	0	0	0	0	0	0	0
1731	7.5606389233419913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025312499999999962	0.010124999999999985	0.0025312499999999962	0	0	0.074559027777777717	0.29823611111111087	0.074559027777777717	0	0	0.084954861111111141	0.33981944444444456	0.084954861111111141	0	0	0.0046215277777777695	0.018486111111111078	0.0046215277777777695	0	0	0	0	0	0	0	0	0	0
2126	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057769097222222054	0.0023107638888888822	0.00057769097222222054	0	0	0.055263454861111047	0.22105381944444419	0.055263454861111047	0	0	0.10024001736111117	0.40096006944444468	0.10024001736111117	0	0	0.010585503472222216	0.042342013888888863	0.010585503472222216	0	0	0	0	0	0	0	0	0	0	0	0
2078	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021052877996436602	0.002068234734369932	0.0011739084770813052	1.3473841917719429e-05	0	0.020139743025186237	0.19785283547942964	0.11229920710843849	0.0012889435536119194	0	0.036530618571833505	0.35887679684969243	0.20369472915654369	0.002337959588597345	0	0.0038576907697602815	0.037897954122125016	0.021510483732183335	0.00024689220926465809	0	0	0	0	0	0	0	0	0	0	0
1991	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5474216472303067e-05	0.0015023333738257163	0.0018105475076935483	0.00010779073534175543	0	0.0043501844934402279	0.14371720622772902	0.17320179001660169	0.010311548428895355	0	0.0078906136115160386	0.26068249412860395	0.31416331971776823	0.01870367670877876	0	0.000833261206268221	0.027528481333009377	0.033176140619938427	0.0019751376741172647	0	0	0	0	0	0	0	0	0	0	0
1984	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6842302397149286e-06	0.00085558896177518359	0.0022450789095399995	0.00036379373177842454	0	0.00016111794420148993	0.081847915654356881	0.21477021962058607	0.034801475947521823	0	0.00029224494857466813	0.14846043387593139	0.38956251645003259	0.063124908892128309	0	3.0861526158082261e-05	0.015677655288305784	0.041138414368723647	0.006666089650145768	0	0	0	0	0	0	0	0	0	0	0
2007	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036379373177842454	0.0022450789095399995	0.00085558896177518359	1.6842302397149286e-06	0	0.034801475947521823	0.21477021962058607	0.081847915654356881	0.00016111794420148993	0	0.063124908892128309	0.38956251645003259	0.14846043387593139	0.00029224494857466813	0	0.006666089650145768	0.041138414368723647	0.015677655288305784	3.0861526158082261e-05	0	0	0	0	0	0	0	0	0	0
1974	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010779073534175543	0.0018105475076935483	0.0015023333738257163	4.5474216472303067e-05	0	0.010311548428895355	0.17320179001660169	0.14371720622772902	0.0043501844934402279	0	0.01870367670877876	0.31416331971776823	0.26068249412860395	0.0078906136115160386	0	0.0019751376741172647	0.033176140619938427	0.027528481333009377	0.000833261206268221	0	0	0	0	0	0	0	0	0	0
1957	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3473841917719429e-05	0.0011739084770813052	0.002068234734369932	0.00021052877996436602	0	0.0012889435536119194	0.11229920710843849	0.19785283547942964	0.020139743025186237	0	0.002337959588597345	0.20369472915654369	0.35887679684969243	0.036530618571833505	0	0.00024689220926465809	0.021510483732183335	0.037897954122125016	0.0038576907697602815	0	0	0	0	0	0	0	0	0	0
1888	7.6406389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057769097222222054	0.0023107638888888822	0.00057769097222222054	0	0	0.055263454861111047	0.22105381944444419	0.055263454861111047	0	0	0.10024001736111117	0.40096006944444468	0.10024001736111117	0	0	0.010585503472222216	0.042342013888888863	0.010585503472222216	0	0	0	0	0	0	0	0	0	0
2214	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7777777777777508e-05	0.00011111111111111003	2.7777777777777508e-05	0	0	0.036861111111111053	0.14744444444444421	0.036861111111111053	0	0	0.10952777777777785	0.4381111111111114	0.10952777777777785	0	0	0.020250000000000001	0.081000000000000003	0.020250000000000001	0	0	0	0	0	0	0	0	0	0	0	0
2281	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0123096857790635e-05	9.9449303530935212e-05	5.6446388079040598e-05	6.4787819889860082e-07	0	0.013433349530288283	0.13196922578555212	0.074904356980887488	0.00085973436993845023	0	0.039915370910268887	0.3921286038224816	0.22256810819565936	0.0025545837382572093	0	0.0073797376093294445	0.072498542274052474	0.041149416909620998	0.00047230320699708455	0	0	0	0	0	0	0	0	0	0	0
2200	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1865889212827776e-06	7.2238419177193981e-05	8.7058632976999488e-05	5.1830255911888066e-06	0	0.0029016034985422695	0.095860382248137199	0.11552680596047926	0.0068778749595076018	0	0.0086217201166180809	0.28483608681567885	0.34327218982831248	0.020436669906057674	0	0.0015940233236151602	0.052661807580174927	0.063465743440233244	0.0037784256559766764	0	0	0	0	0	0	0	0	0	0	0
2153	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0984774862325102e-08	4.1140265630061142e-05	0.00010795270489147935	1.7492711370262221e-05	0	0.00010746679624230628	0.054593132491091587	0.14325323939099427	0.023212827988338156	0	0.00031932296728215116	0.16221606737933275	0.42565751538710744	0.068973760932944647	0	5.9037900874635568e-05	0.029991253644314864	0.0786975218658892	0.012752186588921282	0	0	0	0	0	0	0	0	0	0	0
2078	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7492711370262221e-05	0.00010795270489147935	4.1140265630061142e-05	8.0984774862325102e-08	0	0.023212827988338156	0.14325323939099427	0.054593132491091587	0.00010746679624230628	0	0.068973760932944647	0.42565751538710744	0.16221606737933275	0.00031932296728215116	0	0.012752186588921282	0.0786975218658892	0.029991253644314864	5.9037900874635568e-05	0	0	0	0	0	0	0	0	0	0
2132	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1830255911888066e-06	8.7058632976999488e-05	7.2238419177193981e-05	2.1865889212827776e-06	0	0.0068778749595076018	0.11552680596047926	0.095860382248137199	0.0029016034985422695	0	0.020436669906057674	0.34327218982831248	0.28483608681567885	0.0086217201166180809	0	0.0037784256559766764	0.063465743440233244	0.052661807580174927	0.0015940233236151602	0	0	0	0	0	0	0	0	0	0
2178	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4787819889860082e-07	5.6446388079040598e-05	9.9449303530935212e-05	1.0123096857790635e-05	0	0.00085973436993845023	0.074904356980887488	0.13196922578555212	0.013433349530288283	0	0.0025545837382572093	0.22256810819565936	0.3921286038224816	0.039915370910268887	0	0.00047230320699708455	0.041149416909620998	0.072498542274052474	0.0073797376093294445	0	0	0	0	0	0	0	0	0	0
2033	7.7206389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7777777777777508e-05	0.00011111111111111003	2.7777777777777508e-05	0	0	0.036861111111111053	0.14744444444444421	0.036861111111111053	0	0	0.10952777777777785	0.4381111111111114	0.10952777777777785	0	0	0.020250000000000001	0.081000000000000003	0.020250000000000001	0	0	0	0	0	0	0	0	0	0
2523	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021984809027777726	0.087939236111110902	0.021984809027777726	0	0	0.11020876736111114	0.44083506944444456	0.11020876736111114	0	0	0.034461371527777791	0.13784548611111117	0.034461371527777791	0	0	1.1718750000000168e-05	4.6875000000000672e-05	1.1718750000000168e-05	0	0	0	0	0	0	0
2426	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080119566427761368	0.078709462058632787	0.044674670240119757	0.00051276522513767292	0	0.040163544956673146	0.39456666565435705	0.22395192667840952	0.0025704668772270818	0	0.01255880886580823	0.12337773829770007	0.070027918235746708	0.00080376376741172692	0	4.2706814868805268e-06	4.1955174927114298e-05	2.3813319970845823e-05	2.7332361516035377e-07	0	0	0	0	0	0
2345	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001730582634839646	0.057173322602850532	0.068902827127874794	0.0041021218011013834	0	0.008675325710641401	0.28660705681081966	0.34540648662738915	0.020563735017816654	0	0.0027127027150145784	0.08961966006640755	0.10800575624595081	0.0064301101392938154	0	9.2246720116619388e-07	3.0475583090379446e-05	3.6727860787172541e-05	2.1865889212828301e-06	0	0	0	0	0	0
2332	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4095653142209115e-05	0.032560591796242225	0.085439505638564742	0.013844661078717168	0	0.00032130835965338522	0.16322464670391967	0.42830404341796247	0.069402605685131208	0	0.00010047047092646587	0.051038999230644651	0.13392713774497897	0.021701621720116627	0	3.4165451895044221e-08	1.7356049562682461e-05	4.554254737609394e-05	7.3797376093295511e-06	0	0	0	0	0	0
2377	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013844661078717168	0.085439505638564742	0.032560591796242225	6.4095653142209115e-05	0	0.069402605685131208	0.42830404341796247	0.16322464670391967	0.00032130835965338522	0	0.021701621720116627	0.13392713774497897	0.051038999230644651	0.00010047047092646587	0	7.3797376093295511e-06	4.554254737609394e-05	1.7356049562682461e-05	3.4165451895044221e-08	0	0	0	0	0
2356	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041021218011013834	0.068902827127874794	0.057173322602850532	0.001730582634839646	0	0.020563735017816654	0.34540648662738915	0.28660705681081966	0.008675325710641401	0	0.0064301101392938154	0.10800575624595081	0.08961966006640755	0.0027127027150145784	0	2.1865889212828301e-06	3.6727860787172541e-05	3.0475583090379446e-05	9.2246720116619388e-07	0	0	0	0	0
2298	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051276522513767292	0.044674670240119757	0.078709462058632787	0.0080119566427761368	0	0.0025704668772270818	0.22395192667840952	0.39456666565435705	0.040163544956673146	0	0.00080376376741172692	0.070027918235746708	0.12337773829770007	0.01255880886580823	0	2.7332361516035377e-07	2.3813319970845823e-05	4.1955174927114298e-05	4.2706814868805268e-06	0	0	0	0	0
2235	7.8006389233419906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021984809027777726	0.087939236111110902	0.021984809027777726	0	0	0.11020876736111114	0.44083506944444456	0.11020876736111114	0	0	0.034461371527777791	0.13784548611111117	0.034461371527777791	0	0	1.1718750000000168e-05	4.6875000000000672e-05	1.1718750000000168e-05	0	0	0	0	0
2591	7.8806389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01171874999999996	0.04687499999999984	0.01171874999999996	0	0	0.10199652777777779	0.40798611111111116	0.10199652777777779	0	0	0.052517361111111133	0.21006944444444453	0.052517361111111133	0	0	0.00043402777777777976	0.001736111111111119	0.00043402777777777976	0	0	0	0	0	0	0
2565	7.8806389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004270681486880451	0.041955174927113557	0.0238133199708454	0.00027332361516034894	0	0.03717074627470035	0.36516541140265629	0.20726408122772921	0.002378927761580823	0	0.019138979996760612	0.18802133948817629	0.1067189524619372	0.0012248947197926795	0	0.00015817338840298093	0.0015538953676708849	0.00088197481373502185	1.0123096857790781e-05	0	0	0	0	0	0
